prep_time,queue_length,hour,day_of_week,is_peak,is_weekend,actual_wait
22,26,12,3,1,0,58.232255024469886
26,26,12,3,1,0,55.632824405180315
13,23,13,3,1,0,48.22327965790502
9,23,13,3,1,0,42.21237480333833
9,23,13,3,1,0,42.22157209624163
25,23,13,3,1,0,56.652814148917244
10,23,13,3,1,0,44.84559477190423
10,23,13,3,1,0,41.81621876127228
16,23,13,3,1,0,48.402402270642995
7,23,13,3,1,0,43.54514531570304
12,23,13,3,1,0,44.01482453829502
12,23,13,3,1,0,43.53272510563384
9,23,13,3,1,0,43.71663471424761
13,23,13,3,1,0,46.5311706510451
17,23,13,3,1,0,45.7942901757859
6,23,13,3,1,0,38.33830939028824
9,23,13,3,1,0,42.50723764390558
6,23,13,3,1,0,38.54677844023219
14,23,13,3,1,0,48.26587914122575
8,23,13,3,1,0,40.86686352616155
11,23,13,3,1,0,40.68000522199774
12,23,13,3,1,0,47.70584368685317
13,23,13,3,1,0,50.20797733725468
11,23,13,3,1,0,40.852370074574175
14,23,13,3,1,0,45.03987487920697
17,3,14,3,0,0,22.285270798425312
11,3,14,3,0,0,17.635285256289322
13,3,14,3,0,0,18.196394237158806
9,6,15,3,0,0,22.931523018242956
19,6,15,3,0,0,29.187270170291022
10,6,15,3,0,0,18.969173774430967
19,6,15,3,0,0,28.663145546715715
10,6,15,3,0,0,21.498424415725
16,6,15,3,0,0,25.29700142651067
13,6,16,3,0,0,25.232337865179627
25,6,16,3,0,0,35.50206711303167
12,6,16,3,0,0,24.450250049820742
8,6,16,3,0,0,19.51452975545915
18,6,16,3,0,0,30.8889719474268
14,6,16,3,0,0,23.389325927638733
15,22,17,3,1,0,45.42055334695051
11,22,17,3,1,0,40.63475674348124
20,22,17,3,1,0,52.347583299912905
23,22,17,3,1,0,55.0535476332523
22,22,17,3,1,0,56.91871277027387
21,22,17,3,1,0,52.72924972892346
15,22,17,3,1,0,48.07861813655694
19,22,17,3,1,0,51.778398519685084
11,22,17,3,1,0,42.50809537852615
18,22,17,3,1,0,50.81312608637909
14,22,17,3,1,0,43.810998453268084
6,22,17,3,1,0,39.940282998001
16,22,17,3,1,0,48.233948294162275
8,22,17,3,1,0,39.312227449998446
15,22,17,3,1,0,46.06637115977063
14,22,17,3,1,0,44.56552739363299
8,22,17,3,1,0,41.92921349931244
14,22,17,3,1,0,45.63459576107931
23,22,17,3,1,0,58.05782067156993
12,22,17,3,1,0,49.467279050141265
17,22,17,3,1,0,50.06828074801903
16,22,17,3,1,0,47.850138312176426
22,26,18,3,1,0,58.09217567511648
7,26,18,3,1,0,38.88538526519261
5,26,18,3,1,0,35.316292736994164
10,26,18,3,1,0,42.814720305410795
15,26,18,3,1,0,47.09280746349333
11,26,18,3,1,0,49.42822872834142
14,26,18,3,1,0,48.154054516632556
12,26,18,3,1,0,42.9942060568209
19,26,18,3,1,0,52.50175987233318
13,26,18,3,1,0,43.758945882322124
9,26,18,3,1,0,43.005763782317125
19,26,18,3,1,0,52.97836414765411
16,26,18,3,1,0,50.406444934658516
12,26,18,3,1,0,43.323625131048374
14,26,18,3,1,0,49.1790107055326
23,26,18,3,1,0,58.915002097840386
14,26,18,3,1,0,45.088577459970736
7,26,18,3,1,0,42.75193228240521
12,26,18,3,1,0,46.9687707511355
10,26,18,3,1,0,42.08874437226047
7,26,18,3,1,0,39.99797172561291
15,26,18,3,1,0,47.453157125466674
6,26,18,3,1,0,36.46454182788687
16,26,18,3,1,0,50.388550899650596
11,26,18,3,1,0,43.48441068271173
15,26,18,3,1,0,46.40810252178515
15,18,19,3,1,0,47.40942611509181
26,18,19,3,1,0,60.726272810793006
16,18,19,3,1,0,47.37258584582328
13,18,19,3,1,0,44.52938821657066
24,18,19,3,1,0,56.30987152676245
4,18,19,3,1,0,33.14713171200155
17,18,19,3,1,0,49.74588014219203
17,18,19,3,1,0,51.3935558914983
15,18,19,3,1,0,48.11580524742009
21,18,19,3,1,0,52.21425102014951
12,18,19,3,1,0,43.4778753559397
12,18,19,3,1,0,45.83516695045784
11,18,19,3,1,0,46.207917872487066
8,18,19,3,1,0,41.64579924023679
11,18,19,3,1,0,43.26187990186319
7,18,19,3,1,0,38.35519444649824
5,18,19,3,1,0,38.259156212819086
18,18,19,3,1,0,55.150826859918176
12,6,20,3,0,0,21.789371810938235
4,6,20,3,0,0,13.887487701866078
15,6,20,3,0,0,23.650312996923887
13,6,20,3,0,0,22.744766492867015
17,6,20,3,0,0,26.449516617849937
12,6,20,3,0,0,20.570521498737683
8,4,21,3,0,0,12.848266985471671
18,4,21,3,0,0,26.353427691627147
13,4,21,3,0,0,24.396676702925387
12,4,21,3,0,0,18.78458617259392
9,11,7,4,0,0,26.08465181579259
10,11,7,4,0,0,28.67545991568966
23,11,7,4,0,0,41.64215441051428
15,11,7,4,0,0,32.67668191979665
9,11,7,4,0,0,27.968114895840056
11,11,7,4,0,0,33.00785141390717
17,11,7,4,0,0,37.324213511780826
13,11,7,4,0,0,29.9965559704631
10,11,7,4,0,0,27.47697071004793
18,11,7,4,0,0,42.95314446111411
5,11,7,4,0,0,25.429611078065737
13,10,8,4,0,0,28.71213113758109
16,10,8,4,0,0,30.912917475717407
13,10,8,4,0,0,33.27865726051118
21,10,8,4,0,0,39.16604333571675
12,10,8,4,0,0,27.133988059112635
13,10,8,4,0,0,30.64570606314129
15,10,8,4,0,0,30.826838670873606
7,10,8,4,0,0,22.085676673838588
10,10,8,4,0,0,27.592365047378806
8,10,8,4,0,0,25.16122997569308
14,4,9,4,0,0,19.636649432710538
13,4,9,4,0,0,21.01441484010723
11,4,9,4,0,0,20.764049936658218
10,4,9,4,0,0,18.49128787973316
23,12,10,4,0,0,41.39295498507566
18,12,10,4,0,0,41.998424660996086
13,12,10,4,0,0,36.263373051665084
6,12,10,4,0,0,26.27638707829132
17,12,10,4,0,0,39.70487126376913
19,12,10,4,0,0,43.663176786631126
15,12,10,4,0,0,37.054979719645665
12,12,10,4,0,0,35.15029703905465
13,12,10,4,0,0,35.65979370419434
14,12,10,4,0,0,43.893936110304345
17,12,10,4,0,0,37.22063427748753
8,12,10,4,0,0,30.281818169946018
18,28,11,4,1,0,50.83143087640579
8,28,11,4,1,0,41.23639056031769
15,28,11,4,1,0,48.01379011152324
15,28,11,4,1,0,50.56272235499118
19,28,11,4,1,0,54.46917670205051
7,28,11,4,1,0,41.93857180551163
5,28,11,4,1,0,40.859565300317875
7,28,11,4,1,0,40.92804411553965
11,28,11,4,1,0,42.76047177585802
21,28,11,4,1,0,51.10475114886019
14,28,11,4,1,0,50.56877060620292
15,28,11,4,1,0,47.40685508761925
20,28,11,4,1,0,53.13343925149874
25,28,11,4,1,0,59.764721529433594
23,28,11,4,1,0,55.352393752282595
13,28,11,4,1,0,42.49192560641676
21,28,11,4,1,0,51.974632074627785
15,28,11,4,1,0,46.19765165313157
12,28,11,4,1,0,44.2667943127883
11,28,11,4,1,0,43.29607741958587
9,28,11,4,1,0,41.808830038391186
5,28,11,4,1,0,34.66720729283583
10,28,11,4,1,0,44.873780941542215
14,28,11,4,1,0,47.54315690259575
24,28,11,4,1,0,58.26506594547178
11,28,11,4,1,0,48.963009253275324
19,28,11,4,1,0,49.36240929793384
17,28,11,4,1,0,52.34317253359152
13,22,12,4,1,0,46.532037462654394
10,22,12,4,1,0,43.2774158204106
14,22,12,4,1,0,48.47502311172814
16,22,12,4,1,0,48.14638721242195
14,22,12,4,1,0,47.00262281676764
14,22,12,4,1,0,44.42215557961264
23,22,12,4,1,0,57.24642876284355
9,22,12,4,1,0,41.3438305698518
10,22,12,4,1,0,40.392779990794175
16,22,12,4,1,0,50.66214993142703
11,22,12,4,1,0,46.79925187326813
10,22,12,4,1,0,45.90154037757354
16,22,12,4,1,0,48.77867615607805
20,22,12,4,1,0,53.49105798804436
11,22,12,4,1,0,43.350134172966534
18,22,12,4,1,0,49.26236538885694
16,22,12,4,1,0,48.113701916750145
8,22,12,4,1,0,36.55723393979007
13,22,12,4,1,0,45.54757787595611
23,22,12,4,1,0,54.354718137382065
15,22,12,4,1,0,47.266603081063856
11,22,12,4,1,0,44.22029326853916
9,26,13,4,1,0,44.573679191825704
16,26,13,4,1,0,51.87515515231589
15,26,13,4,1,0,49.4252090040045
6,26,13,4,1,0,39.54371393086091
14,26,13,4,1,0,49.60311323149189
13,26,13,4,1,0,45.61182469756388
15,26,13,4,1,0,48.87252160779067
7,26,13,4,1,0,35.889242659065395
20,26,13,4,1,0,55.82853443130539
3,26,13,4,1,0,38.14167494600881
23,26,13,4,1,0,55.20910685028217
18,26,13,4,1,0,50.38069259941849
19,26,13,4,1,0,57.36273093611773
11,26,13,4,1,0,42.04295929292286
18,26,13,4,1,0,51.919191138819095
15,26,13,4,1,0,51.457366859924974
16,26,13,4,1,0,52.50893252921791
19,26,13,4,1,0,51.67459161146557
21,26,13,4,1,0,56.129474868252395
14,26,13,4,1,0,49.56625541133049
17,26,13,4,1,0,50.009915876392824
12,26,13,4,1,0,43.13561133531471
14,26,13,4,1,0,46.27680674791801
20,26,13,4,1,0,55.83200534172747
20,26,13,4,1,0,54.247639303900975
13,26,13,4,1,0,45.05549306145155
8,8,14,4,0,0,22.909169233980638
11,8,14,4,0,0,28.527209308189136
13,8,14,4,0,0,29.15479807943158
14,8,14,4,0,0,30.408987033864438
9,8,14,4,0,0,23.363545796160288
18,8,14,4,0,0,32.01198651188783
14,8,14,4,0,0,25.749024548071674
5,8,14,4,0,0,19.289964361443555
16,7,15,4,0,0,28.572621831396162
16,7,15,4,0,0,29.033459503948233
10,7,15,4,0,0,23.895992311517006
8,7,15,4,0,0,20.919250178543134
17,7,15,4,0,0,32.862811131704156
12,7,15,4,0,0,25.18355179352441
18,7,15,4,0,0,31.267224051670063
11,5,16,4,0,0,16.961670129929324
15,5,16,4,0,0,24.449314259139015
24,5,16,4,0,0,32.30413476707258
16,5,16,4,0,0,20.898733518148944
7,5,16,4,0,0,18.095719100234966
13,27,17,4,1,0,49.060199596261675
9,27,17,4,1,0,40.37521710409354
21,27,17,4,1,0,54.96758655700726
9,27,17,4,1,0,39.958829982036065
15,27,17,4,1,0,47.7990581501356
13,27,17,4,1,0,45.619629393917506
20,27,17,4,1,0,53.539754841328715
14,27,17,4,1,0,46.54085167573247
19,27,17,4,1,0,52.03936539190798
13,27,17,4,1,0,44.913587133344976
15,27,17,4,1,0,48.84556376149781
5,27,17,4,1,0,35.54631322196393
10,27,17,4,1,0,44.138675012943445
6,27,17,4,1,0,41.086414977415515
11,27,17,4,1,0,44.10874631977865
14,27,17,4,1,0,46.59344699015526
12,27,17,4,1,0,45.36218356559826
25,27,17,4,1,0,62.24837043855519
7,27,17,4,1,0,40.08147519621966
14,27,17,4,1,0,47.05996457102219
6,27,17,4,1,0,38.116954508797164
19,27,17,4,1,0,51.46535354711399
15,27,17,4,1,0,50.846994377531495
21,27,17,4,1,0,52.29473191032585
19,27,17,4,1,0,49.568945305374086
19,27,17,4,1,0,52.51644965085417
11,27,17,4,1,0,43.613581946627946
14,14,18,4,1,0,43.80604416228041
20,14,18,4,1,0,49.02155382817315
9,14,18,4,1,0,40.79229196477994
14,14,18,4,1,0,49.013885993664736
17,14,18,4,1,0,46.53227625402759
10,14,18,4,1,0,43.207126714709005
8,14,18,4,1,0,43.28762670517723
15,14,18,4,1,0,44.55869159827826
17,14,18,4,1,0,50.91908272455516
13,14,18,4,1,0,44.21090147539239
18,14,18,4,1,0,47.4345026774728
16,14,18,4,1,0,44.80158088595757
19,14,18,4,1,0,48.47330283259384
17,14,18,4,1,0,50.96520419380026
15,18,19,4,1,0,51.533154211090704
15,18,19,4,1,0,48.20002538446684
11,18,19,4,1,0,40.93460719707653
12,18,19,4,1,0,46.674959433129644
16,18,19,4,1,0,51.38094334958829
21,18,19,4,1,0,54.93520406096957
18,18,19,4,1,0,51.100796905073494
16,18,19,4,1,0,49.0478588256744
5,18,19,4,1,0,40.893410417104185
12,18,19,4,1,0,46.57033989857042
13,18,19,4,1,0,44.999001135478466
19,18,19,4,1,0,51.860780128587066
14,18,19,4,1,0,42.776483181922885
24,18,19,4,1,0,58.079492647166646
13,18,19,4,1,0,44.91076169991492
7,18,19,4,1,0,41.15701612162921
25,18,19,4,1,0,61.90732726254241
13,18,19,4,1,0,47.903145500845326
12,3,20,4,0,0,20.917472320997852
21,3,20,4,0,0,27.92528225130927
9,3,20,4,0,0,12.346685416065645
12,10,21,4,0,0,31.844863963884443
14,10,21,4,0,0,35.93677196471148
13,10,21,4,0,0,33.1240146109304
16,10,21,4,0,0,35.224974164324145
9,10,21,4,0,0,24.647743288135985
12,10,21,4,0,0,27.296336178756704
15,10,21,4,0,0,32.9660726579372
9,10,21,4,0,0,28.695190754638247
16,10,21,4,0,0,31.35757310369099
7,10,21,4,0,0,22.2683373639075
7,5,7,5,0,1,14.886396137055543
10,5,7,5,0,1,12.0
17,5,7,5,0,1,23.267406988302756
23,5,7,5,0,1,31.51136585001064
16,5,7,5,0,1,26.25934359751673
11,4,8,5,0,1,13.0
9,4,8,5,0,1,11.128582320276998
23,4,8,5,0,1,27.83499167709062
10,4,8,5,0,1,14.792982627070751
15,5,9,5,0,1,19.545238981290165
17,5,9,5,0,1,25.476100905554425
6,5,9,5,0,1,13.232007274346824
11,5,9,5,0,1,22.751630213190115
21,5,9,5,0,1,30.302134796688453
13,5,10,5,0,1,22.31393721740414
8,5,10,5,0,1,12.79877628271085
12,5,10,5,0,1,18.75439200877973
21,5,10,5,0,1,25.68674975876617
14,5,10,5,0,1,24.010906930081052
21,21,11,5,1,1,53.23003900785576
14,21,11,5,1,1,47.31096459685208
21,21,11,5,1,1,51.55735167817281
16,21,11,5,1,1,45.63758277965694
23,21,11,5,1,1,54.183851539115956
22,21,11,5,1,1,54.9962460342416
3,21,11,5,1,1,32.263653394209314
16,21,11,5,1,1,47.77812838785521
9,21,11,5,1,1,40.83011444850998
10,21,11,5,1,1,41.17177052731917
10,21,11,5,1,1,41.989138991016056
8,21,11,5,1,1,39.73929205188686
8,21,11,5,1,1,39.576839635069504
19,21,11,5,1,1,48.347786757101254
12,21,11,5,1,1,44.33434531055491
9,21,11,5,1,1,37.81939518334397
13,21,11,5,1,1,43.1403591651
6,21,11,5,1,1,38.137080496484884
13,21,11,5,1,1,45.86566867045995
20,21,11,5,1,1,51.284922899911
12,21,11,5,1,1,44.513613443827815
14,20,12,5,1,1,42.082127591151476
17,20,12,5,1,1,46.82439233328874
12,20,12,5,1,1,41.12443237122101
13,20,12,5,1,1,41.19408888692835
13,20,12,5,1,1,46.129452361005
11,20,12,5,1,1,43.80586744147971
12,20,12,5,1,1,39.661254124932455
14,20,12,5,1,1,44.66579563758022
7,20,12,5,1,1,38.9990974218034
19,20,12,5,1,1,46.76511463258326
11,20,12,5,1,1,40.91374670458333
10,20,12,5,1,1,43.197174544828115
14,20,12,5,1,1,45.45762232594914
9,20,12,5,1,1,41.24943462311025
18,20,12,5,1,1,47.370932911023345
9,20,12,5,1,1,40.71199146233504
15,20,12,5,1,1,41.71883990502342
9,20,12,5,1,1,38.47154814412979
10,20,12,5,1,1,36.75120624857328
10,20,12,5,1,1,40.42078592303543
6,19,13,5,1,1,33.973366068347815
14,19,13,5,1,1,41.62996822628621
16,19,13,5,1,1,45.35243645099534
20,19,13,5,1,1,52.187819179792534
15,19,13,5,1,1,45.99653799010407
9,19,13,5,1,1,42.41428064370625
17,19,13,5,1,1,45.07058190111417
21,19,13,5,1,1,50.84381995280032
22,19,13,5,1,1,51.806479013822965
16,19,13,5,1,1,44.660638363276504
21,19,13,5,1,1,49.74860963858273
5,19,13,5,1,1,40.12551091036621
17,19,13,5,1,1,47.07641213362041
10,19,13,5,1,1,42.1480619565357
15,19,13,5,1,1,47.413135647359084
8,19,13,5,1,1,41.245803005393306
9,19,13,5,1,1,39.1409120968101
23,19,13,5,1,1,54.43432225199209
14,19,13,5,1,1,44.748575760780625
10,5,14,5,0,1,13.884229747998859
18,5,14,5,0,1,21.248378335404855
12,5,14,5,0,1,19.045750276785775
13,5,14,5,0,1,24.69488764038856
14,5,14,5,0,1,21.999107306565012
5,5,16,5,0,1,12.540784385625264
11,5,16,5,0,1,17.575945025729684
7,5,16,5,0,1,16.98234719330301
7,5,16,5,0,1,15.581708172410337
6,5,16,5,0,1,12.186933032781688
8,13,17,5,1,1,37.52876944123699
13,13,17,5,1,1,41.02652763747598
9,13,17,5,1,1,34.98376984175359
13,13,17,5,1,1,40.772039573454634
15,13,17,5,1,1,44.808196918923386
13,13,17,5,1,1,41.9435587930138
16,13,17,5,1,1,37.7348665997929
17,13,17,5,1,1,41.280068667963064
13,13,17,5,1,1,36.81140369820118
9,13,17,5,1,1,38.402268152896234
10,13,17,5,1,1,38.17950494682888
20,13,17,5,1,1,46.608314701652816
7,13,17,5,1,1,34.2970260756616
13,16,18,5,1,1,45.90129241528058
7,16,18,5,1,1,37.03708969701285
18,16,18,5,1,1,48.35396315940176
12,16,18,5,1,1,45.54166467663074
7,16,18,5,1,1,38.42861634693186
25,16,18,5,1,1,55.24956755644047
12,16,18,5,1,1,42.18813693895141
22,16,18,5,1,1,53.57438805690164
16,16,18,5,1,1,46.72130717172023
13,16,18,5,1,1,46.46398806582799
17,16,18,5,1,1,47.065218218964425
15,16,18,5,1,1,46.21494168811267
20,16,18,5,1,1,51.086232588205355
15,16,18,5,1,1,45.46985679519304
12,16,18,5,1,1,41.33502299206187
12,16,18,5,1,1,41.3099763016996
14,14,19,5,1,1,47.454909387027755
14,14,19,5,1,1,42.699844228601386
11,14,19,5,1,1,42.26289705760251
26,14,19,5,1,1,54.1383585087203
19,14,19,5,1,1,47.21183307905864
20,14,19,5,1,1,50.29810971907432
13,14,19,5,1,1,38.5803987966297
18,14,19,5,1,1,50.2310292958662
14,14,19,5,1,1,44.10594433568207
13,14,19,5,1,1,41.25970469739764
14,14,19,5,1,1,47.26785510583784
16,14,19,5,1,1,45.18713474455526
12,14,19,5,1,1,41.529143673076405
17,14,19,5,1,1,45.99508054197307
22,4,20,5,0,1,25.16790061573121
10,4,20,5,0,1,15.935247526814013
11,4,20,5,0,1,15.745244833171354
11,4,20,5,0,1,15.595681868005057
17,3,21,5,0,1,22.72547940364214
9,3,21,5,0,1,11.657950681075391
12,3,21,5,0,1,15.961113202279677
6,7,7,6,0,1,19.29648762738671
6,7,7,6,0,1,18.143653174139484
21,7,7,6,0,1,30.793935856416613
25,7,7,6,0,1,37.244634085355884
11,7,7,6,0,1,20.562264900094608
16,7,7,6,0,1,25.301800768276266
15,7,7,6,0,1,28.832396881890414
14,6,8,6,0,1,21.722263817080815
18,6,8,6,0,1,28.110990940933213
27,6,8,6,0,1,39.590664346051305
16,6,8,6,0,1,24.392362376822405
13,6,8,6,0,1,20.50459726170118
11,6,8,6,0,1,21.50272554453152
16,6,9,6,0,1,25.65488391193029
16,6,9,6,0,1,21.478010076014602
21,6,9,6,0,1,26.970296286852346
16,6,9,6,0,1,23.362993111202755
14,6,9,6,0,1,24.776296694675022
16,6,9,6,0,1,22.279868386204882
15,4,10,6,0,1,20.21015291142688
26,4,10,6,0,1,32.67874911684082
7,4,10,6,0,1,12.97503818239531
6,4,10,6,0,1,10.859603720484042
16,15,11,6,1,1,47.7127491952371
26,15,11,6,1,1,55.1630689026521
17,15,11,6,1,1,47.61631375271237
16,15,11,6,1,1,41.575651630083435
10,15,11,6,1,1,41.580227009366176
16,15,11,6,1,1,47.594395029444115
15,15,11,6,1,1,45.764659350774465
16,15,11,6,1,1,47.1220807222068
11,15,11,6,1,1,39.219537921094066
10,15,11,6,1,1,42.70400951308399
7,15,11,6,1,1,35.31364423624237
13,15,11,6,1,1,44.61564005352671
7,15,11,6,1,1,35.30476721705617
13,15,11,6,1,1,45.12193465921404
17,15,11,6,1,1,51.05164313688922
11,19,12,6,1,1,44.713513072952885
8,19,12,6,1,1,37.00205079695585
24,19,12,6,1,1,59.73894624366467
12,19,12,6,1,1,41.923612543908625
6,19,12,6,1,1,36.00964984961376
15,19,12,6,1,1,44.58202915456163
18,19,12,6,1,1,46.266205248823304
10,19,12,6,1,1,40.15838160065648
22,19,12,6,1,1,53.592963455208334
10,19,12,6,1,1,43.44401795395768
14,19,12,6,1,1,45.12719814940307
23,19,12,6,1,1,52.54151862642321
11,19,12,6,1,1,41.68789666355601
15,19,12,6,1,1,49.73363438046637
11,19,12,6,1,1,42.70946035908832
16,19,12,6,1,1,46.830194754339004
8,19,12,6,1,1,38.76017466289525
16,19,12,6,1,1,44.61207316254551
8,19,12,6,1,1,40.64918051459468
17,16,13,6,1,1,47.67022524038511
16,16,13,6,1,1,43.9265205029761
17,16,13,6,1,1,48.11263642864332
19,16,13,6,1,1,51.25001456634389
15,16,13,6,1,1,44.78376012381121
14,16,13,6,1,1,49.19375028089904
4,16,13,6,1,1,34.855188351430634
18,16,13,6,1,1,46.0097546195805
12,16,13,6,1,1,41.66970477928426
18,16,13,6,1,1,46.49315333862484
10,16,13,6,1,1,44.18309694646207
10,16,13,6,1,1,39.15712181205216
10,16,13,6,1,1,41.29835456601496
25,16,13,6,1,1,55.94586159633992
11,16,13,6,1,1,45.66753477455444
27,16,13,6,1,1,58.880339230187325
11,3,14,6,0,1,20.175039132293726
14,3,14,6,0,1,19.710062518517063
18,3,14,6,0,1,22.402091366200153
8,8,15,6,0,1,18.708121655105938
15,8,15,6,0,1,23.27772964850849
10,8,15,6,0,1,25.079344022800797
21,8,15,6,0,1,32.579244128716965
11,8,15,6,0,1,23.173252063399413
17,8,15,6,0,1,29.314188555449945
6,8,15,6,0,1,16.215300246417872
6,8,15,6,0,1,22.037722778631704
13,6,16,6,0,1,20.779301709879146
11,6,16,6,0,1,17.337043999796144
13,6,16,6,0,1,20.777683652645948
15,6,16,6,0,1,26.078871840362343
11,6,16,6,0,1,18.47501183576884
18,6,16,6,0,1,26.12237132771203
13,15,17,6,1,1,47.24717689802088
17,15,17,6,1,1,44.45863843847896
19,15,17,6,1,1,49.328609280648216
14,15,17,6,1,1,41.58186668330043
10,15,17,6,1,1,39.12302764247093
10,15,17,6,1,1,42.35674562524919
24,15,17,6,1,1,53.07526138493351
14,15,17,6,1,1,45.1887756385901
13,15,17,6,1,1,43.78948762355221
13,15,17,6,1,1,44.88212727965254
9,15,17,6,1,1,36.60255895442045
14,15,17,6,1,1,45.47857167037162
10,15,17,6,1,1,39.969096460935084
16,15,17,6,1,1,48.55216888422722
18,15,17,6,1,1,50.3783358341892
19,11,18,6,1,1,41.1945728307509
14,11,18,6,1,1,39.035467211457906
8,11,18,6,1,1,33.59130493140612
5,11,18,6,1,1,28.764670908907867
15,11,18,6,1,1,35.15648236675127
11,11,18,6,1,1,31.381950104906355
14,11,18,6,1,1,41.75634585085116
10,11,18,6,1,1,34.65701327617434
4,11,18,6,1,1,28.59177412771305
11,11,18,6,1,1,32.11485756368515
15,11,18,6,1,1,37.4588345837254
13,11,19,6,1,1,36.640342924446976
13,11,19,6,1,1,38.61676175425476
22,11,19,6,1,1,48.02820360931787
10,11,19,6,1,1,36.795993849511255
13,11,19,6,1,1,37.51202917542501
6,11,19,6,1,1,27.86867489034011
19,11,19,6,1,1,41.36392308263106
10,11,19,6,1,1,32.33660665214694
5,11,19,6,1,1,28.157298845372345
17,11,19,6,1,1,39.402350572075875
12,11,19,6,1,1,36.55142031906186
8,4,20,6,0,1,13.171238580613368
9,4,20,6,0,1,16.979277925027162
15,4,20,6,0,1,21.01853837970939
6,4,20,6,0,1,11.556202027616232
8,4,21,6,0,1,12.901615155708297
22,4,21,6,0,1,24.965201886723822
12,4,21,6,0,1,19.415239936808817
21,4,21,6,0,1,27.11472867308705
7,9,7,0,0,0,24.227626353886166
6,9,7,0,0,0,21.16615497844395
18,9,7,0,0,0,34.97608671665583
9,9,7,0,0,0,23.709074303813374
16,9,7,0,0,0,33.5501147123374
12,9,7,0,0,0,30.958811918588264
14,9,7,0,0,0,30.267188828912584
15,9,7,0,0,0,33.3359263519301
16,9,7,0,0,0,31.63856799208639
12,6,8,0,0,0,22.84997419108333
5,6,8,0,0,0,15.238860681847965
19,6,8,0,0,0,29.738170059856394
5,6,8,0,0,0,15.472297742578439
10,6,8,0,0,0,18.888184387789142
10,6,8,0,0,0,20.874374652272316
15,8,9,0,0,0,31.2369542925252
12,8,9,0,0,0,26.59200199262509
7,8,9,0,0,0,22.35040935475799
10,8,9,0,0,0,21.136168211821783
14,8,9,0,0,0,25.98524779040431
10,8,9,0,0,0,20.87028186231912
17,8,9,0,0,0,29.215980407474962
12,8,9,0,0,0,23.21307244073091
8,9,10,0,0,0,26.605547232520387
18,9,10,0,0,0,33.76666575541279
27,9,10,0,0,0,44.84466796551183
16,9,10,0,0,0,31.776487364573427
12,9,10,0,0,0,26.629549367565097
22,9,10,0,0,0,35.82610405538949
11,9,10,0,0,0,26.152722302582774
13,9,10,0,0,0,30.10992100178889
8,9,10,0,0,0,24.78723967048448
15,17,11,0,1,0,47.714329902024325
13,17,11,0,1,0,46.20607938435712
6,17,11,0,1,0,40.07889749716082
12,17,11,0,1,0,48.86993588928394
9,17,11,0,1,0,39.50567412571851
19,17,11,0,1,0,52.08929183399249
14,17,11,0,1,0,48.510050348381355
15,17,11,0,1,0,48.05937085697231
11,17,11,0,1,0,44.50835828296612
5,17,11,0,1,0,37.69311416262502
13,17,11,0,1,0,46.34978146208719
5,17,11,0,1,0,37.5124079760776
25,17,11,0,1,0,55.65081956502476
20,17,11,0,1,0,54.57734064126442
12,17,11,0,1,0,43.99740805240455
9,17,11,0,1,0,44.74093809367697
13,17,11,0,1,0,42.6695442030202
16,14,12,0,1,0,44.80634126126789
10,14,12,0,1,0,41.215352052362235
18,14,12,0,1,0,48.42412208517603
24,14,12,0,1,0,52.18944762727659
23,14,12,0,1,0,54.3167977142493
21,14,12,0,1,0,53.831709933069384
3,14,12,0,1,0,34.59398079758929
6,14,12,0,1,0,36.430327089818796
19,14,12,0,1,0,48.47629791957434
16,14,12,0,1,0,51.95330850751567
11,14,12,0,1,0,39.44223972247294
13,14,12,0,1,0,40.772510593874216
9,14,12,0,1,0,42.51468496743525
17,14,12,0,1,0,46.43081584386548
19,23,13,0,1,0,47.93198154546951
14,23,13,0,1,0,43.68179121766422
11,23,13,0,1,0,44.35405929788098
10,23,13,0,1,0,42.49133716660736
10,23,13,0,1,0,44.11181535998959
7,23,13,0,1,0,39.056211240621735
13,23,13,0,1,0,47.00627714087568
13,23,13,0,1,0,45.12291584159491
15,23,13,0,1,0,52.24411515847444
7,23,13,0,1,0,39.991133360951736
16,23,13,0,1,0,47.310964322616556
8,23,13,0,1,0,42.06596561480871
15,23,13,0,1,0,48.37449483137848
19,23,13,0,1,0,50.433461029244214
16,23,13,0,1,0,50.12694039368127
9,23,13,0,1,0,42.85522424652957
13,23,13,0,1,0,48.122220515212184
16,23,13,0,1,0,46.188974096850814
10,23,13,0,1,0,44.50746074198038
6,23,13,0,1,0,40.21509891422575
18,23,13,0,1,0,53.684212567042785
15,23,13,0,1,0,49.4337784892792
12,23,13,0,1,0,47.5149377230854
5,8,14,0,0,0,15.69467514146528
18,8,14,0,0,0,33.077760727985606
9,8,14,0,0,0,23.02134619162518
17,8,14,0,0,0,30.314656390357868
10,8,14,0,0,0,21.84539330854492
18,8,14,0,0,0,33.73902185894996
19,8,14,0,0,0,31.66804806592185
11,8,14,0,0,0,23.68200373877564
15,8,15,0,0,0,30.421842183013496
11,8,15,0,0,0,21.928754693455694
9,8,15,0,0,0,21.639279230949903
7,8,15,0,0,0,20.921409273845416
11,8,15,0,0,0,25.123258994898773
6,8,15,0,0,0,20.694894665656992
14,8,15,0,0,0,27.63749796887333
10,8,15,0,0,0,25.917166189307608
17,3,16,0,0,0,22.211543525391214
